datetime,value
2020-02-09 02:00,0.777
2020-02-09 02:15,0.777
2020-02-09 02:30,0.778
2020-02-09 02:45,0.785
2020-02-09 03:00,0.789
2020-02-09 03:15,0.858
2020-02-09 03:30,1.253
2020-02-09 03:45,1.455
2020-02-09 04:00,1.464
2020-02-09 04:15,1.470
2020-02-09 04:30,1.603
2020-02-09 04:45,1.820
2020-02-09 05:00,1.982
2020-02-09 05:15,2.015
2020-02-09 05:30,2.026
2020-02-09 05:45,2.026
2020-02-09 06:00,1.906
2020-02-09 06:15,1.776
2020-02-09 06:30,1.621
2020-02-09 06:45,1.456
2020-02-09 07:00,1.268
2020-02-09 07:15,1.115
2020-02-09 07:30,1.004
2020-02-09 07:45,0.946
2020-02-09 08:00,0.919
2020-02-09 08:15,0.895
2020-02-09 08:30,0.876
2020-02-09 08:45,0.862
2020-02-09 09:00,0.850
2020-02-09 09:15,0.850
2020-02-09 09:30,0.847
2020-02-09 09:45,0.848
2020-02-09 10:00,0.853
2020-02-09 10:15,0.858
2020-02-09 10:30,0.859
2020-02-09 10:45,0.861
2020-02-09 11:00,0.866
2020-02-09 11:15,0.869
2020-02-09 11:30,0.873
2020-02-09 11:45,0.878
2020-02-09 12:00,0.882
2020-02-09 12:15,0.889
2020-02-09 12:30,0.890
2020-02-09 12:45,0.893
2020-02-09 13:00,0.897
2020-02-09 13:15,0.901
2020-02-09 13:30,0.903
2020-02-09 13:45,0.907
2020-02-09 14:00,0.905
2020-02-09 14:15,0.911
2020-02-09 14:30,0.916
2020-02-09 14:45,0.920
2020-02-09 15:00,0.922
2020-02-09 15:15,0.928
2020-02-09 15:30,0.932
2020-02-09 15:45,0.946
2020-02-09 16:00,0.966
2020-02-09 16:15,1.015
2020-02-09 16:30,1.229
2020-02-09 16:45,1.441
2020-02-09 17:00,1.683
2020-02-09 17:15,1.824
2020-02-09 17:30,1.854
2020-02-09 17:45,1.788
2020-02-09 18:00,1.689
2020-02-09 18:15,1.571
2020-02-09 18:30,1.450
2020-02-09 18:45,1.324
2020-02-09 19:00,1.217
2020-02-09 19:15,1.129
2020-02-09 19:30,1.077
2020-02-09 19:45,1.050
2020-02-09 20:00,1.036
2020-02-09 20:15,1.032
2020-02-09 20:30,1.030
2020-02-09 20:45,1.032
2020-02-09 21:00,1.034
2020-02-09 21:15,1.036
2020-02-09 21:30,1.037
2020-02-09 21:45,1.040
2020-02-09 22:00,1.042
2020-02-09 22:15,1.047
2020-02-09 22:30,1.048
2020-02-09 22:45,1.051
2020-02-09 23:00,1.049
2020-02-09 23:15,1.056
2020-02-09 23:30,1.057
2020-02-09 23:45,1.060
2020-02-10 00:00,1.060
2020-02-10 00:15,1.064
2020-02-10 00:30,1.064
2020-02-10 00:45,1.066
2020-02-10 01:00,1.070
2020-02-10 01:15,1.070
2020-02-10 01:30,1.074
2020-02-10 01:45,1.074
2020-02-10 02:00,1.075
2020-02-10 02:15,1.077
2020-02-10 02:30,1.081
2020-02-10 02:45,1.080
2020-02-10 03:00,1.082
2020-02-10 03:15,1.084
2020-02-10 03:30,1.087
2020-02-10 03:45,1.090
2020-02-10 04:00,1.145
2020-02-10 04:15,1.224
2020-02-10 04:30,1.264
2020-02-10 04:45,1.309
2020-02-10 05:00,1.576
2020-02-10 05:15,1.625
2020-02-10 05:30,1.742
2020-02-10 05:45,1.843
2020-02-10 06:00,1.824
2020-02-10 06:15,1.713
2020-02-10 06:30,1.643
2020-02-10 06:45,1.603
2020-02-10 07:00,1.542
2020-02-10 07:15,1.473
2020-02-10 07:30,1.376
2020-02-10 07:45,1.288
2020-02-10 08:00,1.226
2020-02-10 08:15,1.184
2020-02-10 08:30,1.162
2020-02-10 08:45,1.153
2020-02-10 09:00,1.145
2020-02-10 09:15,1.140
2020-02-10 09:30,1.138
2020-02-10 09:45,1.137
2020-02-10 10:00,1.137
2020-02-10 10:15,1.135
2020-02-10 10:30,1.137
2020-02-10 10:45,1.138
2020-02-10 11:00,1.140
2020-02-10 11:15,1.141
2020-02-10 11:30,1.144
2020-02-10 11:45,1.145
2020-02-10 12:00,1.146
2020-02-10 12:15,1.147
2020-02-10 12:30,1.148
2020-02-10 12:45,1.152
2020-02-10 13:00,1.151
2020-02-10 13:15,1.151
2020-02-10 13:30,1.153
2020-02-10 13:45,1.151
2020-02-10 14:00,1.156
2020-02-10 14:15,1.158
2020-02-10 14:30,1.156
2020-02-10 14:45,1.161
2020-02-10 15:00,1.167
2020-02-10 15:15,1.163
2020-02-10 15:30,1.168
2020-02-10 15:45,1.167
2020-02-10 16:00,1.169
2020-02-10 16:15,1.171
2020-02-10 16:30,1.175
2020-02-10 16:45,1.188
2020-02-10 17:00,1.352
2020-02-10 17:15,1.330
2020-02-10 17:30,1.464
2020-02-10 17:45,1.727
2020-02-10 18:00,1.905
2020-02-10 18:15,2.019
2020-02-10 18:30,1.900
2020-02-10 18:45,2.009
2020-02-10 19:00,1.975
2020-02-10 19:15,1.823
2020-02-10 19:30,1.684
2020-02-10 19:45,1.576
2020-02-10 20:00,1.485
2020-02-10 20:15,1.415
2020-02-10 20:30,1.359
2020-02-10 20:45,1.317
2020-02-10 21:00,1.283
2020-02-10 21:15,1.264
2020-02-10 21:30,1.251
2020-02-10 21:45,1.242
2020-02-10 22:00,1.239
2020-02-10 22:15,1.237
2020-02-10 22:30,1.235
2020-02-10 22:45,1.238
2020-02-10 23:00,1.236
2020-02-10 23:15,1.237
2020-02-10 23:30,1.237
2020-02-10 23:45,1.238
2020-02-11 00:00,1.239
2020-02-11 00:15,1.241
2020-02-11 00:30,1.242
2020-02-11 00:45,1.248
2020-02-11 01:00,1.246
2020-02-11 01:15,1.249
2020-02-11 01:30,1.248
2020-02-11 01:45,1.255
2020-02-11 02:00,1.253
2020-02-11 02:15,1.257
2020-02-11 02:30,1.259
2020-02-11 02:45,1.259
2020-02-11 03:00,1.263
2020-02-11 03:15,1.263
2020-02-11 03:30,1.266
2020-02-11 03:45,1.266
2020-02-11 04:00,1.268
2020-02-11 04:15,1.270
2020-02-11 04:30,1.275
2020-02-11 04:45,1.309
2020-02-11 05:00,1.325
2020-02-11 05:15,1.313
2020-02-11 05:30,1.361
2020-02-11 05:45,1.467
2020-02-11 06:00,1.714
2020-02-11 06:15,1.934
2020-02-11 06:30,2.019
2020-02-11 06:45,1.872
2020-02-11 07:00,1.817
2020-02-11 07:15,1.816
2020-02-11 07:30,1.757
2020-02-11 07:45,1.652
2020-02-11 08:00,1.575
2020-02-11 08:15,1.510
2020-02-11 08:30,1.460
2020-02-11 08:45,1.417
2020-02-11 09:00,1.389
2020-02-11 09:15,1.369
2020-02-11 09:30,1.357
2020-02-11 09:45,1.350
2020-02-11 10:00,1.343
2020-02-11 10:15,1.337
2020-02-11 10:30,1.335
2020-02-11 10:45,1.334
2020-02-11 11:00,1.334
2020-02-11 11:15,1.335
2020-02-11 11:30,1.334
2020-02-11 11:45,1.337
2020-02-11 12:00,1.336
2020-02-11 12:15,1.337
2020-02-11 12:30,1.339
2020-02-11 12:45,1.340
2020-02-11 13:00,1.341
2020-02-11 13:15,1.343
2020-02-11 13:30,1.343
2020-02-11 13:45,1.345
2020-02-11 14:00,1.346
2020-02-11 14:15,1.348
2020-02-11 14:30,1.349
2020-02-11 14:45,1.352
2020-02-11 15:00,1.349
2020-02-11 15:15,1.356
2020-02-11 15:30,1.355
2020-02-11 15:45,1.357
2020-02-11 16:00,1.361
2020-02-11 16:15,1.357
2020-02-11 16:30,1.360
2020-02-11 16:45,1.364
2020-02-11 17:00,1.364
2020-02-11 17:15,1.365
2020-02-11 17:30,1.368
2020-02-11 17:45,1.371
2020-02-11 18:00,1.409
2020-02-11 18:15,1.440
2020-02-11 18:30,1.482
2020-02-11 18:45,1.485
2020-02-11 19:00,1.489
2020-02-11 19:15,1.580
2020-02-11 19:30,1.570
2020-02-11 19:45,1.512
2020-02-11 20:00,1.506
2020-02-11 20:15,1.510
2020-02-11 20:30,1.472
2020-02-11 20:45,1.445
2020-02-11 21:00,1.426
2020-02-11 21:15,1.417
2020-02-11 21:30,1.409
2020-02-11 21:45,1.405
2020-02-11 22:00,1.402
2020-02-11 22:15,1.403
2020-02-11 22:30,1.400
2020-02-11 22:45,1.400
2020-02-11 23:00,1.400
2020-02-11 23:15,1.401
2020-02-11 23:30,1.400
2020-02-11 23:45,1.401
2020-02-12 00:00,1.400
2020-02-12 00:15,1.404
2020-02-12 00:30,1.407
2020-02-12 00:45,1.409
2020-02-12 01:00,1.407
2020-02-12 01:15,1.406
2020-02-12 01:30,1.408
2020-02-12 01:45,1.411
2020-02-12 02:00,1.411
2020-02-12 02:15,1.415
2020-02-12 02:30,1.413
2020-02-12 02:45,1.413
2020-02-12 03:00,1.415
2020-02-12 03:15,1.414
2020-02-12 03:30,1.418
2020-02-12 03:45,1.419
2020-02-12 04:00,1.416
2020-02-12 04:15,1.421
2020-02-12 04:30,1.419
2020-02-12 04:45,1.420
2020-02-12 05:00,1.417
2020-02-12 05:15,1.421
2020-02-12 05:30,1.421
2020-02-12 05:45,1.426
2020-02-12 06:00,1.432
2020-02-12 06:15,1.456
2020-02-12 06:30,1.534
2020-02-12 06:45,1.568
2020-02-12 07:00,1.571
2020-02-12 07:15,1.676
2020-02-12 07:30,1.749
2020-02-12 07:45,1.756
2020-02-12 08:00,1.724
2020-02-12 08:15,1.662
2020-02-12 08:30,1.605
2020-02-12 08:45,1.556
2020-02-12 09:00,1.522
2020-02-12 09:15,1.496
2020-02-12 09:30,1.478
2020-02-12 09:45,1.461
2020-02-12 10:00,1.458
2020-02-12 10:15,1.449
2020-02-12 10:30,1.445
2020-02-12 10:45,1.441
2020-02-12 11:00,1.439
2020-02-12 11:15,1.437
2020-02-12 11:30,1.435
2020-02-12 11:45,1.435
2020-02-12 12:00,1.433
2020-02-12 12:15,1.435
2020-02-12 12:30,1.436
2020-02-12 12:45,1.434
2020-02-12 13:00,1.433
2020-02-12 13:15,1.435
2020-02-12 13:30,1.435
2020-02-12 13:45,1.433
2020-02-12 14:00,1.434
2020-02-12 14:15,1.435
2020-02-12 14:30,1.433
2020-02-12 14:45,1.434
2020-02-12 15:00,1.437
2020-02-12 15:15,1.435
2020-02-12 15:30,1.435
2020-02-12 15:45,1.436
2020-02-12 16:00,1.433
2020-02-12 16:15,1.433
2020-02-12 16:30,1.434
2020-02-12 16:45,1.436
2020-02-12 17:00,1.433
2020-02-12 17:15,1.434
2020-02-12 17:30,1.434
2020-02-12 17:45,1.436
2020-02-12 18:00,1.439
2020-02-12 18:15,1.437
2020-02-12 18:30,1.437
2020-02-12 18:45,1.452
2020-02-12 19:00,1.477
2020-02-12 19:15,1.550
2020-02-12 19:30,1.616
2020-02-12 19:45,1.648
2020-02-12 20:00,1.645
2020-02-12 20:15,1.632
2020-02-12 20:30,1.618
2020-02-12 20:45,1.611
2020-02-12 21:00,1.581
2020-02-12 21:15,1.543
2020-02-12 21:30,1.510
2020-02-12 21:45,1.490
2020-02-12 22:00,1.475
2020-02-12 22:15,1.464
2020-02-12 22:30,1.459
2020-02-12 22:45,1.455
2020-02-12 23:00,1.451
2020-02-12 23:15,1.444
2020-02-12 23:30,1.446
2020-02-12 23:45,1.443
2020-02-13 00:00,1.440
2020-02-13 00:15,1.441
2020-02-13 00:30,1.438
2020-02-13 00:45,1.438
2020-02-13 01:00,1.435
2020-02-13 01:15,1.436
2020-02-13 01:30,1.435
2020-02-13 01:45,1.438
2020-02-13 02:00,1.434
2020-02-13 02:15,1.433
2020-02-13 02:30,1.438
2020-02-13 02:45,1.436
2020-02-13 03:00,1.434
2020-02-13 03:15,1.434
2020-02-13 03:30,1.433
2020-02-13 03:45,1.436
2020-02-13 04:00,1.435
2020-02-13 04:15,1.436
2020-02-13 04:30,1.434
2020-02-13 04:45,1.431
2020-02-13 05:00,1.430
2020-02-13 05:15,1.432
2020-02-13 05:30,1.432
2020-02-13 05:45,1.433
2020-02-13 06:00,1.429
2020-02-13 06:15,1.431
2020-02-13 06:30,1.438
2020-02-13 06:45,1.450
2020-02-13 07:00,1.469
2020-02-13 07:15,1.527
2020-02-13 07:30,1.595
2020-02-13 07:45,1.644
2020-02-13 08:00,1.646
2020-02-13 08:15,1.638
2020-02-13 08:30,1.660
2020-02-13 08:45,1.670
2020-02-13 09:00,1.636
2020-02-13 09:15,1.616
2020-02-13 09:30,1.569
2020-02-13 09:45,1.524
2020-02-13 10:00,1.495
2020-02-13 10:15,1.477
2020-02-13 10:30,1.462
2020-02-13 10:45,1.452
2020-02-13 11:00,1.446
2020-02-13 11:15,1.440
2020-02-13 11:30,1.435
2020-02-13 11:45,1.434
2020-02-13 12:00,1.433
2020-02-13 12:15,1.431
2020-02-13 12:30,1.428
2020-02-13 12:45,1.427
2020-02-13 13:00,1.426
2020-02-13 13:15,1.425
2020-02-13 13:30,1.427
2020-02-13 13:45,1.424
2020-02-13 14:00,1.425
2020-02-13 14:15,1.423
2020-02-13 14:30,1.419
2020-02-13 14:45,1.421
2020-02-13 15:00,1.423
2020-02-13 15:15,1.421
2020-02-13 15:30,1.419
2020-02-13 15:45,1.420
2020-02-13 16:00,1.419
2020-02-13 16:15,1.420
2020-02-13 16:30,1.418
2020-02-13 16:45,1.418
2020-02-13 17:00,1.416
2020-02-13 17:15,1.417
2020-02-13 17:30,1.419
2020-02-13 17:45,1.418
2020-02-13 18:00,1.417
2020-02-13 18:15,1.418
2020-02-13 18:30,1.417
2020-02-13 18:45,1.418
2020-02-13 19:00,1.416
2020-02-13 19:15,1.416
2020-02-13 19:30,1.418
2020-02-13 19:45,1.419
2020-02-13 20:00,1.425
2020-02-13 20:15,1.438
2020-02-13 20:30,1.453
2020-02-13 20:45,1.462
2020-02-13 21:00,1.468
2020-02-13 21:15,1.471
2020-02-13 21:30,1.453
2020-02-13 21:45,1.441
2020-02-13 22:00,1.432
2020-02-13 22:15,1.426
2020-02-13 22:30,1.424
2020-02-13 22:45,1.419
2020-02-13 23:00,1.419
2020-02-13 23:15,1.417
2020-02-13 23:30,1.418
2020-02-13 23:45,1.415
2020-02-14 00:00,1.414
2020-02-14 00:15,1.414
2020-02-14 00:30,1.413
2020-02-14 00:45,1.413
2020-02-14 01:00,1.414
2020-02-14 01:15,1.410
2020-02-14 01:30,1.413
2020-02-14 01:45,1.413
2020-02-14 02:00,1.413
2020-02-14 02:15,1.411
2020-02-14 02:30,1.411
2020-02-14 02:45,1.410
2020-02-14 03:00,1.411
2020-02-14 03:15,1.409
2020-02-14 03:30,1.410
2020-02-14 03:45,1.411
2020-02-14 04:00,1.409
2020-02-14 04:15,1.407
2020-02-14 04:30,1.408
2020-02-14 04:45,1.407
2020-02-14 05:00,1.409
2020-02-14 05:15,1.410
2020-02-14 05:30,1.408
2020-02-14 05:45,1.409
2020-02-14 06:00,1.409
2020-02-14 06:15,1.407
2020-02-14 06:30,1.404
2020-02-14 06:45,1.407
2020-02-14 07:00,1.408
2020-02-14 07:15,1.410
2020-02-14 07:30,1.411
2020-02-14 07:45,1.417
2020-02-14 08:00,1.447
2020-02-14 08:15,1.476
2020-02-14 08:30,1.563
2020-02-14 08:45,1.588
2020-02-14 09:00,1.582
2020-02-14 09:15,1.579
2020-02-14 09:30,1.561
2020-02-14 09:45,1.535
2020-02-14 10:00,1.505
2020-02-14 10:15,1.477
2020-02-14 10:30,1.459
2020-02-14 10:45,1.442
2020-02-14 11:00,1.431
2020-02-14 11:15,1.421
2020-02-14 11:30,1.415
2020-02-14 11:45,1.413
2020-02-14 12:00,1.411
2020-02-14 12:15,1.408
2020-02-14 12:30,1.404
2020-02-14 12:45,1.405
2020-02-14 13:00,1.402
2020-02-14 13:15,1.402
2020-02-14 13:30,1.404
2020-02-14 13:45,1.401
2020-02-14 14:00,1.401
2020-02-14 14:15,1.400
2020-02-14 14:30,1.400
2020-02-14 14:45,1.401
2020-02-14 15:00,1.399
2020-02-14 15:15,1.398
2020-02-14 15:30,1.400
2020-02-14 15:45,1.398
2020-02-14 16:00,1.398
2020-02-14 16:15,1.396
2020-02-14 16:30,1.396
2020-02-14 16:45,1.396
2020-02-14 17:00,1.397
2020-02-14 17:15,1.394
2020-02-14 17:30,1.399
2020-02-14 17:45,1.397
2020-02-14 18:00,1.397
2020-02-14 18:15,1.394
2020-02-14 18:30,1.395
2020-02-14 18:45,1.395
2020-02-14 19:00,1.397
2020-02-14 19:15,1.396
2020-02-14 19:30,1.394
2020-02-14 19:45,1.393
2020-02-14 20:00,1.394
2020-02-14 20:15,1.394
2020-02-14 20:30,1.394
2020-02-14 20:45,1.402
2020-02-14 21:00,1.407
2020-02-14 21:15,1.417
2020-02-14 21:30,1.433
2020-02-14 21:45,1.431
2020-02-14 22:00,1.420
2020-02-14 22:15,1.419
2020-02-14 22:30,1.412
2020-02-14 22:45,1.405
2020-02-14 23:00,1.400
2020-02-14 23:15,1.396
2020-02-14 23:30,1.394
2020-02-14 23:45,1.395
2020-02-15 00:00,1.394
2020-02-15 00:15,1.393
2020-02-15 00:30,1.392
2020-02-15 00:45,1.390
2020-02-15 01:00,1.389
2020-02-15 01:15,1.393
2020-02-15 01:30,1.388
2020-02-15 01:45,1.388
2020-02-15 02:00,1.388
2020-02-15 02:15,1.388
2020-02-15 02:30,1.387
2020-02-15 02:45,1.388
2020-02-15 03:00,1.385
2020-02-15 03:15,1.385
2020-02-15 03:30,1.388
2020-02-15 03:45,1.389
2020-02-15 04:00,1.384
2020-02-15 04:15,1.384
2020-02-15 04:30,1.386
2020-02-15 04:45,1.385
2020-02-15 05:00,1.385
2020-02-15 05:15,1.382
2020-02-15 05:30,1.381
2020-02-15 05:45,1.383
2020-02-15 06:00,1.381
2020-02-15 06:15,1.381
2020-02-15 06:30,1.381
2020-02-15 06:45,1.381
2020-02-15 07:00,1.382
2020-02-15 07:15,1.381
2020-02-15 07:30,1.383
2020-02-15 07:45,1.383
2020-02-15 08:00,1.383
2020-02-15 08:15,1.386
2020-02-15 08:30,1.382
2020-02-15 08:45,1.399
2020-02-15 09:00,1.421
2020-02-15 09:15,1.447
2020-02-15 09:30,1.573
2020-02-15 09:45,1.602
2020-02-15 10:00,1.583
2020-02-15 10:15,1.543
2020-02-15 10:30,1.533
2020-02-15 10:45,1.494
2020-02-15 11:00,1.468
2020-02-15 11:15,1.447
2020-02-15 11:30,1.433
2020-02-15 11:45,1.418
2020-02-15 12:00,1.411
2020-02-15 12:15,1.406
2020-02-15 12:30,1.401
2020-02-15 12:45,1.398
2020-02-15 13:00,1.396
2020-02-15 13:15,1.393
2020-02-15 13:30,1.393
2020-02-15 13:45,1.390
2020-02-15 14:00,1.390
2020-02-15 14:15,1.391
2020-02-15 14:30,1.389
2020-02-15 14:45,1.391
2020-02-15 15:00,1.388
2020-02-15 15:15,1.389
2020-02-15 15:30,1.390
2020-02-15 15:45,1.387
2020-02-15 16:00,1.386
2020-02-15 16:15,1.388
2020-02-15 16:30,1.389
2020-02-15 16:45,1.387
2020-02-15 17:00,1.384
2020-02-15 17:15,1.384
2020-02-15 17:30,1.386
2020-02-15 17:45,1.386
2020-02-15 18:00,1.384
2020-02-15 18:15,1.387
2020-02-15 18:30,1.385
2020-02-15 18:45,1.385
2020-02-15 19:00,1.386
2020-02-15 19:15,1.386
2020-02-15 19:30,1.384
2020-02-15 19:45,1.384
2020-02-15 20:00,1.387
2020-02-15 20:15,1.384
2020-02-15 20:30,1.386
2020-02-15 20:45,1.386
2020-02-15 21:00,1.386
2020-02-15 21:15,1.387
2020-02-15 21:30,1.392
2020-02-15 21:45,1.394
2020-02-15 22:00,1.409
2020-02-15 22:15,1.446
2020-02-15 22:30,1.514
2020-02-15 22:45,1.549
2020-02-15 23:00,1.736
2020-02-15 23:15,1.975
2020-02-15 23:30,1.990
2020-02-15 23:45,1.877
2020-02-16 00:00,1.758
2020-02-16 00:15,1.664
2020-02-16 00:30,1.591
2020-02-16 00:45,1.540
2020-02-16 01:00,1.505
2020-02-16 01:15,1.475
2020-02-16 01:30,1.456
2020-02-16 01:45,1.441
2020-02-16 02:00,1.430
2020-02-16 02:15,1.420
2020-02-16 02:30,1.416
2020-02-16 02:45,1.413
2020-02-16 03:00,1.410
2020-02-16 03:15,1.406
2020-02-16 03:30,1.403
2020-02-16 03:45,1.404
2020-02-16 04:00,1.405
2020-02-16 04:15,1.397
2020-02-16 04:30,1.401
2020-02-16 04:45,1.399
2020-02-16 05:00,1.400
2020-02-16 05:15,1.397
2020-02-16 05:30,1.399
2020-02-16 05:45,1.400
2020-02-16 06:00,1.399
2020-02-16 06:15,1.398
2020-02-16 06:30,1.402
2020-02-16 06:45,1.401
2020-02-16 07:00,1.399
2020-02-16 07:15,1.402
2020-02-16 07:30,1.405
2020-02-16 07:45,1.405
2020-02-16 08:00,1.402
2020-02-16 08:15,1.407
2020-02-16 08:30,1.403
2020-02-16 08:45,1.405
2020-02-16 09:00,1.409
2020-02-16 09:15,1.408
2020-02-16 09:30,1.409
2020-02-16 09:45,1.413
2020-02-16 10:00,1.415
2020-02-16 10:15,1.415
2020-02-16 10:30,1.416
2020-02-16 10:45,1.428
2020-02-16 11:00,1.434
2020-02-16 11:15,1.462
2020-02-16 11:30,1.508
2020-02-16 11:45,1.495
2020-02-16 12:00,1.482
2020-02-16 12:15,1.473
2020-02-16 12:30,1.455
2020-02-16 12:45,1.441
2020-02-16 13:00,1.433
2020-02-16 13:15,1.433
2020-02-16 13:30,1.426
2020-02-16 13:45,1.424
2020-02-16 14:00,1.420
2020-02-16 14:15,1.422
2020-02-16 14:30,1.422
2020-02-16 14:45,1.423
2020-02-16 15:00,1.423
2020-02-16 15:15,1.422
2020-02-16 15:30,1.422
2020-02-16 15:45,1.426
2020-02-16 16:00,1.426
2020-02-16 16:15,1.426
2020-02-16 16:30,1.425
2020-02-16 16:45,1.424
2020-02-16 17:00,1.423
2020-02-16 17:15,1.428
2020-02-16 17:30,1.426
2020-02-16 17:45,1.428
2020-02-16 18:00,1.422
2020-02-16 18:15,1.428
2020-02-16 18:30,1.431
2020-02-16 18:45,1.427
2020-02-16 19:00,1.429
2020-02-16 19:15,1.432
2020-02-16 19:30,1.429
2020-02-16 19:45,1.426
2020-02-16 20:00,1.431
2020-02-16 20:15,1.431
2020-02-16 20:30,1.432
2020-02-16 20:45,1.435
2020-02-16 21:00,1.432
2020-02-16 21:15,1.434
2020-02-16 21:30,1.432
2020-02-16 21:45,1.434
2020-02-16 22:00,1.434
2020-02-16 22:15,1.433
2020-02-16 22:30,1.440
2020-02-16 22:45,1.450
2020-02-16 23:00,1.457
2020-02-16 23:15,1.480
2020-02-16 23:30,1.469
2020-02-16 23:45,1.469
2020-02-17 00:00,1.460
2020-02-17 00:15,1.454
2020-02-17 00:30,1.450
2020-02-17 00:45,1.447
2020-02-17 01:00,1.445
2020-02-17 01:15,1.442
2020-02-17 01:30,1.445
2020-02-17 01:45,1.445
2020-02-17 02:00,1.445
2020-02-17 02:15,1.445
2020-02-17 02:30,1.447
2020-02-17 02:45,1.445
2020-02-17 03:00,1.444
2020-02-17 03:15,1.447
2020-02-17 03:30,1.448
2020-02-17 03:45,1.451
2020-02-17 04:00,1.450
2020-02-17 04:15,1.452
2020-02-17 04:30,1.449
2020-02-17 04:45,1.452
2020-02-17 05:00,1.451
2020-02-17 05:15,1.452
2020-02-17 05:30,1.454
2020-02-17 05:45,1.456
2020-02-17 06:00,1.458
2020-02-17 06:15,1.455
2020-02-17 06:30,1.458
2020-02-17 06:45,1.453
2020-02-17 07:00,1.454
2020-02-17 07:15,1.457
2020-02-17 07:30,1.459
2020-02-17 07:45,1.459
2020-02-17 08:00,1.458
2020-02-17 08:15,1.461
2020-02-17 08:30,1.461
2020-02-17 08:45,1.461
2020-02-17 09:00,1.462
2020-02-17 09:15,1.463
2020-02-17 09:30,1.463
2020-02-17 09:45,1.464
2020-02-17 10:00,1.465
2020-02-17 10:15,1.465
2020-02-17 10:30,1.464
2020-02-17 10:45,1.466
2020-02-17 11:00,1.466
2020-02-17 11:15,1.463
2020-02-17 11:30,1.463
2020-02-17 11:45,1.466
2020-02-17 12:00,1.467
2020-02-17 12:15,1.467
2020-02-17 12:30,1.466
2020-02-17 12:45,1.468
2020-02-17 13:00,1.468
2020-02-17 13:15,1.466
2020-02-17 13:30,1.465
2020-02-17 13:45,1.468
2020-02-17 14:00,1.470
2020-02-17 14:15,1.469
2020-02-17 14:30,1.468
2020-02-17 14:45,1.470
2020-02-17 15:00,1.468
2020-02-17 15:15,1.468
2020-02-17 15:30,1.471
2020-02-17 15:45,1.472
2020-02-17 16:00,1.467
2020-02-17 16:15,1.470
2020-02-17 16:30,1.472
2020-02-17 16:45,1.471
2020-02-17 17:00,1.470
2020-02-17 17:15,1.473
2020-02-17 17:30,1.471
2020-02-17 17:45,1.472
2020-02-17 18:00,1.472
2020-02-17 18:15,1.472
2020-02-17 18:30,1.472
2020-02-17 18:45,1.474
2020-02-17 19:00,1.477
2020-02-17 19:15,1.477
2020-02-17 19:30,1.476
2020-02-17 19:45,1.477
2020-02-17 20:00,1.477
2020-02-17 20:15,1.477
2020-02-17 20:30,1.476
2020-02-17 20:45,1.477
2020-02-17 21:00,1.481
2020-02-17 21:15,1.478
2020-02-17 21:30,1.478
2020-02-17 21:45,1.482
2020-02-17 22:00,1.479
2020-02-17 22:15,1.480
2020-02-17 22:30,1.479
2020-02-17 22:45,1.478
2020-02-17 23:00,1.480
2020-02-17 23:15,1.482
2020-02-17 23:30,1.482
2020-02-17 23:45,1.481
2020-02-18 00:00,1.482
2020-02-18 00:15,1.483
2020-02-18 00:30,1.482
2020-02-18 00:45,1.485
2020-02-18 01:00,1.482
2020-02-18 01:15,1.486
2020-02-18 01:30,1.484
2020-02-18 01:45,1.487
2020-02-18 02:00,1.485
2020-02-18 02:15,1.486
2020-02-18 02:30,1.487
2020-02-18 02:45,1.484
2020-02-18 03:00,1.484
2020-02-18 03:15,1.487
2020-02-18 03:30,1.489
2020-02-18 03:45,1.489
2020-02-18 04:00,1.490
2020-02-18 04:15,1.487
2020-02-18 04:30,1.489
2020-02-18 04:45,1.490
2020-02-18 05:00,1.490
2020-02-18 05:15,1.493
2020-02-18 05:30,1.494
2020-02-18 05:45,1.495
2020-02-18 06:00,1.497
2020-02-18 06:15,1.498
2020-02-18 06:30,1.501
2020-02-18 06:45,1.497
2020-02-18 07:00,1.495
2020-02-18 07:15,1.497
2020-02-18 07:30,1.495
2020-02-18 07:45,1.502
2020-02-18 08:00,1.499
2020-02-18 08:15,1.502
2020-02-18 08:30,1.505
2020-02-18 08:45,1.502
2020-02-18 09:00,1.504
2020-02-18 09:15,1.504
2020-02-18 09:30,1.504
2020-02-18 09:45,1.503
2020-02-18 10:00,1.505
2020-02-18 10:15,1.503
2020-02-18 10:30,1.503
2020-02-18 10:45,1.504
2020-02-18 11:00,1.508
2020-02-18 11:15,1.506
2020-02-18 11:30,1.507
2020-02-18 11:45,1.508
2020-02-18 12:00,1.503
2020-02-18 12:15,1.504
2020-02-18 12:30,1.507
2020-02-18 12:45,1.507
2020-02-18 13:00,1.506
2020-02-18 13:15,1.506
2020-02-18 13:30,1.506
2020-02-18 13:45,1.508
2020-02-18 14:00,1.507
2020-02-18 14:15,1.506
2020-02-18 14:30,1.506
2020-02-18 14:45,1.507
2020-02-18 15:00,1.505
2020-02-18 15:15,1.508
2020-02-18 15:30,1.507
2020-02-18 15:45,1.506
2020-02-18 16:00,1.508
2020-02-18 16:15,1.507
2020-02-18 16:30,1.507
2020-02-18 16:45,1.507
2020-02-18 17:00,1.509
2020-02-18 17:15,1.510
2020-02-18 17:30,1.510
2020-02-18 17:45,1.511
2020-02-18 18:00,1.512
2020-02-18 18:15,1.509
2020-02-18 18:30,1.510
2020-02-18 18:45,1.512
